Flight ID,Departure date,Intl/Dome,Flight NO.,Departure airport,Arrival airport,Departure Time,Arrival Time,Airplane ID,Airplane Model,Air fares,Peak-season fares ,Off-season rates
1788,42861,Dome,437,60,52,42861.71528,42861.78819,116,2,994,1606,949
1789,42861,Dome,437,52,61,42861.84028,42861.89583,116,2,740,1446,669
1790,42860,Dome,437,60,52,42860.71528,42860.78819,110,2,600,734,591
1791,42863,Dome,437,60,52,42863.71528,42863.78819,91,2,919,1785,663
1792,42861,Dome,427,62,61,42861.91667,42861.98611,86,2,742,1263,664
1793,42862,Dome,427,62,61,42862.91667,42862.98611,51,2,967,1849,728
1794,42860,Dome,437,52,61,42860.84028,42860.89583,110,2,775,1390,730
1795,42863,Dome,437,52,61,42863.84028,42863.89583,91,2,448,856,422
1796,42862,Dome,437,60,52,42862.71528,42862.78819,110,2,926,1432,773
1797,42860,Dome,427,62,61,42860.91667,42860.98611,96,2,557,863,454
1798,42863,Dome,427,62,61,42863.91667,42863.98611,81,2,924,1375,875
1799,42862,Dome,437,52,61,42862.84028,42862.89583,110,2,807,1592,609
1800,42860,Dome,436,61,52,42860.4375,42860.49653,116,2,332,601,293
1801,42861,Dome,436,61,52,42861.4375,42861.49653,110,2,422,734,380
1802,42862,Dome,436,61,52,42862.4375,42862.49653,91,2,727,810,524
1803,42863,Dome,436,61,52,42863.4375,42863.49653,106,2,555,713,489
1804,42860,Dome,436,52,60,42860.54861,42860.62847,116,2,1125,2035,800
1805,42861,Dome,436,52,60,42861.54861,42861.62847,110,2,753,869,739
1806,42862,Dome,436,52,60,42862.54861,42862.62847,91,2,549,885,420
1807,42863,Dome,436,52,60,42863.54861,42863.62847,106,2,543,672,388
1808,42860,Dome,463,49,54,42860.375,42860.46875,95,2,626,1246,480
1809,42861,Dome,463,49,54,42861.375,42861.46875,36,2,755,1182,572
1810,42862,Dome,463,49,54,42862.375,42862.46875,74,2,636,944,447
1811,42860,Dome,469,61,62,42860.52083,42860.59028,100,2,754,1008,537
1812,42861,Dome,469,61,62,42861.52083,42861.59028,51,2,566,1065,454
1813,42862,Dome,469,61,62,42862.52083,42862.59028,51,2,719,1225,565
1814,42863,Dome,469,61,62,42863.52083,42863.59028,85,2,647,1135,626
1815,42863,Dome,463,49,54,42863.37153,42863.46875,77,2,1435,2505,1426
1816,42860,Dome,464,54,49,42860.5,42860.60069,95,2,1190,1497,936
1817,42862,Dome,464,54,49,42862.5,42862.60069,74,2,644,1255,457
1818,42863,Dome,464,54,49,42863.5,42863.60069,77,2,992,1830,806
1819,42860,Dome,470,62,61,42860.63542,42860.70486,100,2,980,1799,895
1820,42863,Dome,470,62,61,42863.63542,42863.70486,85,2,961,1076,763
1821,42861,Dome,464,54,49,42861.5,42861.60069,36,2,812,1333,786
1822,42861,Dome,470,62,61,42861.63542,42861.70486,51,2,699,812,692
1823,42862,Dome,470,62,61,42862.63542,42862.70486,51,2,773,898,551
1824,42860,Dome,476,68,50,42860.76736,42860.85764,31,1,813,876,606
1825,42861,Dome,482,35,61,42861.94792,42861.99653,52,2,362,457,300
1826,42860,Dome,482,48,35,42860.84028,42860.91667,79,2,485,851,384
1827,42860,Dome,482,35,61,42860.94792,42860.99653,79,2,448,619,385
1828,42860,Dome,481,61,35,42860.63194,42860.68056,79,2,699,1079,547
1829,42861,Dome,481,61,35,42861.63194,42861.68056,52,2,549,746,476
1830,42862,Dome,481,61,35,42862.63194,42862.68056,62,2,372,386,274
1831,42862,Dome,476,47,68,42862.67014,42862.73264,31,1,920,1291,896
1832,42862,Dome,476,68,50,42862.76736,42862.85764,31,1,759,983,741
1833,42860,Dome,481,35,48,42860.71181,42860.79514,79,2,935,1447,894
1834,42861,Dome,481,35,48,42861.71181,42861.79514,52,2,551,1075,539
1835,42862,Dome,481,35,48,42862.71181,42862.79514,62,2,604,853,589
1836,42861,Dome,478,61,67,42861.83681,42861.94792,96,2,1045,1949,952
1837,42862,Dome,478,61,67,42862.83681,42862.94792,17,2,557,654,436
1838,42863,Dome,475,50,68,42863.43403,42863.53819,40,1,984,1256,847
1839,42860,Dome,478,61,67,42860.83681,42860.94792,65,2,932,1776,738
1840,42863,Dome,478,61,67,42863.83681,42863.94792,85,2,1464,1967,1234
1841,42863,Dome,475,68,47,42863.56944,42863.63194,40,1,738,749,737
1842,42861,Dome,479,67,61,42861.87153,42861.97222,62,2,1144,1272,1026
1843,42862,Dome,482,48,35,42862.84028,42862.91667,62,2,874,1739,712
1844,42861,Dome,475,50,68,42861.43403,42861.53819,31,1,1433,2217,1376
1845,42861,Dome,475,68,47,42861.56944,42861.63194,31,1,502,704,358
1846,42862,Dome,479,67,61,42862.87153,42862.97222,81,2,1199,1505,1158
1847,42862,Dome,482,35,61,42862.94792,42862.99653,62,2,279,530,203
1848,42860,Dome,476,47,68,42860.67014,42860.73264,31,1,476,746,459
1849,42860,Dome,479,67,61,42860.87153,42860.97222,82,2,1195,1574,909
1850,42863,Dome,479,67,61,42863.87153,42863.97222,37,2,1453,2904,1302
1851,42861,Dome,482,48,35,42861.84028,42861.91667,52,2,629,655,580
1852,42860,Dome,487,49,33,42860.78472,42860.85417,130,2,578,965,451
1853,42861,Dome,487,49,33,42861.78472,42861.85417,77,2,714,756,688
1854,42862,Dome,487,49,33,42862.78472,42862.85417,125,2,782,1223,602
1855,42863,Dome,487,49,33,42863.78472,42863.85417,133,2,737,1395,672
1856,42860,Dome,488,33,49,42860.88889,42860.95486,130,2,780,802,762
1857,42862,Dome,488,33,49,42862.88889,42862.95486,125,2,965,1256,872
1858,42863,Dome,488,33,49,42863.88889,42863.95486,133,2,580,1101,452
1859,42861,Dome,488,33,49,42861.88889,42861.95486,77,2,624,708,437
1860,42860,Dome,200,46,27,42860.87847,42860.95833,102,2,643,1204,520
1861,42862,Dome,200,46,27,42862.87847,42862.95833,97,2,578,582,510
1862,42860,Dome,301,27,36,42860.73958,42860.87847,61,2,1858,3333,1813
1863,42861,Dome,301,27,36,42861.73958,42861.87847,102,2,2041,2271,1870
1864,42862,Dome,301,27,36,42862.73958,42862.87847,82,2,1085,1887,892
1865,42863,Dome,301,27,36,42863.73958,42863.87847,52,2,1572,1679,1187
1866,42860,Dome,201,49,38,42860.55208,42860.62153,128,2,842,1435,815
1867,42861,Dome,201,49,38,42861.55208,42861.62153,59,2,838,940,799
1868,42862,Dome,201,49,38,42862.55208,42862.62153,121,2,741,1043,717
1869,42860,Dome,201,38,44,42860.66319,42860.75,128,2,951,1142,837
1870,42861,Dome,201,38,44,42861.66319,42861.75,59,2,886,1357,663
1871,42862,Dome,201,38,44,42862.66319,42862.75,121,2,1295,1337,916
1872,42860,Dome,303,36,27,42860.84375,42860.97222,89,2,1544,2140,1320
1873,42863,Dome,303,36,27,42863.84375,42863.97222,66,2,966,1697,742
1874,42860,Dome,307,31,61,42860.49653,42860.54861,51,2,504,591,450
1875,42861,Dome,307,31,61,42861.49653,42861.54861,52,2,545,771,506
1876,42862,Dome,307,31,61,42862.49653,42862.54861,62,2,769,814,654
1877,42863,Dome,307,31,61,42863.49653,42863.54861,62,2,490,547,490
1878,42860,Dome,304,52,31,42860.38194,42860.47222,34,2,918,921,814
1879,42861,Dome,304,52,31,42861.38194,42861.47222,75,2,633,871,564
1880,42862,Dome,304,52,31,42862.38194,42862.47222,88,2,567,676,528
1881,42863,Dome,304,52,31,42863.38194,42863.47222,60,2,1225,1880,935
1882,42860,Dome,313,25,42,42860.28819,42860.47222,5,2,1460,2514,1050
1883,42861,Dome,313,25,42,42861.28819,42861.47222,133,2,2035,3017,1779
1884,42862,Dome,313,25,42,42862.28819,42862.47222,132,2,2100,3226,1942
1885,42863,Dome,313,25,42,42863.28819,42863.47222,133,2,933,1441,851
1886,42860,Dome,310,36,67,42860.73611,42860.82986,83,2,1101,1614,906
1887,42860,Dome,308,67,36,42860.34722,42860.4375,117,2,1212,1516,1026
1888,42861,Dome,308,67,36,42861.34722,42861.4375,65,2,882,1506,798
1889,42862,Dome,308,67,36,42862.34722,42862.4375,96,2,575,798,540
1890,42863,Dome,308,67,36,42863.34722,42863.4375,65,2,864,1326,853
1891,42861,Dome,310,36,67,42861.73611,42861.82986,73,2,605,920,505
1892,42862,Dome,310,36,67,42862.73611,42862.82986,38,2,1341,2402,1204
1893,42863,Dome,310,36,67,42863.73611,42863.82986,39,2,1045,1622,786
1894,42860,Dome,314,42,25,42860.85069,42861.00694,133,2,947,1411,851
1895,42861,Dome,314,42,25,42861.85069,42862.00694,132,2,1470,2336,1294
1896,42862,Dome,314,42,25,42862.85069,42863.00694,133,2,2204,2612,1670
1897,42863,Dome,314,42,25,42863.85069,42864.00694,1,2,2138,3362,1584
1898,42861,Dome,305,31,52,42861.52431,42861.61458,75,2,509,856,451
1899,42862,Dome,305,31,52,42862.52431,42862.61458,88,2,1273,2233,1192
1900,42863,Dome,305,31,52,42863.52431,42863.61458,60,2,772,930,567
1901,42860,Dome,305,31,52,42860.52431,42860.61458,34,2,892,1736,883
1902,42860,Dome,306,61,31,42860.39583,42860.45486,51,2,685,794,508
1903,42861,Dome,306,61,31,42861.39583,42861.45486,52,2,481,594,364
1904,42862,Dome,306,61,31,42862.39583,42862.45486,62,2,432,773,340
1905,42863,Dome,306,61,31,42863.39583,42863.45486,62,2,651,1146,465
1906,42861,Dome,303,36,27,42861.84375,42861.97222,72,2,872,1557,745
1907,42862,Dome,303,36,27,42862.84375,42862.97222,76,2,1187,1826,1143
1908,42860,Dome,23,52,77,42860.83333,42860.96875,1,2,1132,1446,1097
1909,42862,Dome,23,52,77,42862.83333,42862.96875,1,2,925,943,887
1910,42863,Dome,23,52,77,42863.83333,42863.96875,132,2,1148,1245,968
1911,42860,Dome,23,41,52,42860.68403,42860.78819,1,2,604,1147,514
1912,42862,Dome,23,41,52,42862.68403,42862.78819,1,2,978,1306,755
1913,42863,Dome,23,41,52,42863.68403,42863.78819,132,2,950,1785,776
1914,42860,Dome,26,52,32,42860.72917,42860.80903,123,2,665,1229,626
1915,42861,Dome,26,52,32,42861.72917,42861.80903,53,2,1048,1307,817
1916,42862,Dome,26,52,32,42862.72917,42862.80903,122,2,945,1081,944
1917,42863,Dome,26,52,32,42863.72917,42863.80903,126,2,1071,1842,988
1918,42860,Dome,25,32,52,42860.38889,42860.45139,122,2,545,588,465
1919,42862,Dome,25,32,52,42862.38889,42862.45139,53,2,390,524,353
1920,42860,Dome,25,52,79,42860.49306,42860.61111,122,2,1272,2472,1246
1921,42862,Dome,25,52,79,42862.49306,42862.61111,53,2,769,897,577
1922,42860,Dome,27,26,77,42860.64931,42860.73611,119,2,584,1063,422
1923,42861,Dome,27,26,77,42861.64931,42861.73611,83,2,749,1302,642
1924,42862,Dome,27,26,77,42862.64931,42862.73611,73,2,526,931,486
1925,42863,Dome,27,26,77,42863.64931,42863.73611,9,2,834,1153,618
1926,42860,Dome,27,67,26,42860.51042,42860.61458,119,2,1487,2441,1393
1927,42861,Dome,27,67,26,42861.51042,42861.61458,83,2,1001,1943,783
1928,42862,Dome,27,67,26,42862.51042,42862.61458,73,2,762,1154,688
1929,42863,Dome,27,67,26,42863.51042,42863.61458,9,2,1329,2221,1277
1930,42861,Dome,25,32,52,42861.38889,42861.45139,126,2,313,613,234
1931,42863,Dome,25,32,52,42863.38889,42863.45139,122,2,500,578,488
1932,42861,Dome,25,52,79,42861.49306,42861.61111,126,2,859,1012,823
1933,42863,Dome,25,52,79,42863.49306,42863.61111,122,2,1287,1354,1280
1934,42860,Dome,24,77,52,42860.30556,42860.44792,1,2,1096,1867,954
1935,42862,Dome,24,77,52,42862.30556,42862.44792,1,2,1412,1925,1160
1936,42863,Dome,24,77,52,42863.30556,42863.44792,132,2,2065,3901,1936
1937,42860,Dome,28,77,26,42860.5625,42860.65625,82,2,1230,2002,919
1938,42861,Dome,28,77,26,42861.5625,42861.65625,62,2,1342,2388,1201
1939,42862,Dome,28,77,26,42862.5625,42862.65625,81,2,506,871,448
1940,42863,Dome,28,77,26,42863.5625,42863.65625,37,2,1089,1117,970
1941,42860,Dome,26,79,52,42860.56597,42860.67708,123,2,1557,2501,1200
1942,42861,Dome,26,79,52,42861.56597,42861.67708,53,2,1297,2444,1063
1943,42862,Dome,26,79,52,42862.56597,42862.67708,122,2,1063,2071,1027
1944,42863,Dome,26,79,52,42863.56597,42863.67708,126,2,1565,2963,1128
1945,42860,Dome,24,52,41,42860.52431,42860.64236,1,2,1529,1591,1310
1946,42862,Dome,24,52,41,42862.52431,42862.64236,1,2,1470,2633,1108
1947,42863,Dome,24,52,41,42863.52431,42863.64236,132,2,694,708,670
1948,42860,Dome,28,26,67,42860.70833,42860.80556,82,2,822,850,601
1949,42861,Dome,28,26,67,42861.70833,42861.80556,62,2,1253,1582,1125
1950,42862,Dome,28,26,67,42862.70833,42862.80556,81,2,528,727,399
1951,42863,Dome,28,26,67,42863.70833,42863.80556,37,2,895,1015,657
1952,42860,Dome,36,57,78,42860.43403,42860.50347,84,2,598,751,489
1953,42861,Dome,36,57,78,42861.43403,42861.50347,84,2,406,809,286
1954,42862,Dome,36,57,78,42862.43403,42862.50347,9,2,466,575,328
1955,42863,Dome,36,57,78,42863.43403,42863.50347,38,2,594,1029,502
1956,42860,Dome,38,27,77,42860.53125,42860.625,131,2,589,1066,455
1957,42861,Dome,38,27,77,42861.53125,42861.625,123,2,1005,1613,835
1958,42862,Dome,38,27,77,42862.53125,42862.625,123,2,1322,1622,1155
1959,42863,Dome,38,27,77,42863.53125,42863.625,123,2,873,1429,808
1960,42862,Dome,35,76,27,42862.71528,42862.78472,66,2,920,1196,649
1961,42862,Dome,35,27,50,42862.83333,42862.94792,66,2,1624,1768,1240
1962,42860,Dome,37,78,57,42860.53819,42860.60764,84,2,570,909,524
1963,42861,Dome,37,78,57,42861.53819,42861.60764,84,2,564,1060,395
1964,42862,Dome,37,78,57,42862.53819,42862.60764,9,2,721,1197,680
1965,42863,Dome,37,78,57,42863.53819,42863.60764,38,2,704,792,660
1966,42860,Dome,35,76,27,42860.71528,42860.78472,74,2,867,1025,648
1967,42863,Dome,35,76,27,42863.71528,42863.78472,78,2,691,700,570
1968,42860,Dome,37,57,32,42860.64931,42860.71528,84,2,460,814,396
1969,42861,Dome,37,57,32,42861.64931,42861.71528,84,2,334,394,251
1970,42862,Dome,37,57,32,42862.64931,42862.71528,9,2,451,626,335
1971,42863,Dome,37,57,32,42863.64931,42863.71528,38,2,414,697,414
1972,42860,Dome,34,50,27,42860.45833,42860.56944,74,2,772,1431,552
1973,42860,Dome,35,27,50,42860.83333,42860.94792,74,2,1677,1868,1618
1974,42863,Dome,35,27,50,42863.83333,42863.94792,78,2,1647,2519,1579
1975,42862,Dome,34,50,27,42862.45833,42862.56944,66,2,1224,1975,1199
1976,42863,Dome,34,50,27,42863.45833,42863.56944,78,2,1311,2001,923
1977,42860,Dome,36,32,57,42860.32986,42860.39236,84,2,702,886,617
1978,42861,Dome,36,32,57,42861.32986,42861.39236,84,2,481,538,366
1979,42862,Dome,36,32,57,42862.32986,42862.39236,9,2,895,1263,757
1980,42863,Dome,36,32,57,42863.32986,42863.39236,38,2,903,1694,808
1981,42860,Dome,38,32,27,42860.37153,42860.46528,131,2,1181,1795,1033
1982,42861,Dome,38,32,27,42861.37153,42861.46528,123,2,642,719,453
1983,42862,Dome,38,32,27,42862.37153,42862.46528,123,2,1208,2227,953
1984,42863,Dome,38,32,27,42863.37153,42863.46528,123,2,1094,1749,896
1985,42860,Dome,34,27,76,42860.61111,42860.68056,74,2,605,1183,501
1986,42862,Dome,34,27,76,42862.61111,42862.68056,66,2,965,1356,694
1987,42863,Dome,34,27,76,42863.61111,42863.68056,78,2,712,1220,550
1988,42860,Dome,40,27,32,42860.83681,42860.93403,131,2,538,928,534
1989,42861,Dome,40,27,32,42861.83681,42861.93403,123,2,601,739,526
1990,42862,Dome,40,27,32,42862.83681,42862.93403,123,2,1062,1094,1037
1991,42863,Dome,40,27,32,42863.83681,42863.93403,123,2,1392,1870,1319
1992,42860,Dome,44,76,52,42860.72569,42860.85417,121,2,1170,1546,917
1993,42861,Dome,44,76,52,42861.72569,42861.85417,125,2,1754,3024,1533
1994,42862,Dome,44,76,52,42862.72569,42862.85417,128,2,1290,1363,953
1995,42863,Dome,44,76,52,42863.72569,42863.85417,142,2,1919,2840,1510
1996,42860,Dome,43,52,76,42860.39931,42860.51736,125,2,1015,1234,857
1997,42861,Dome,43,52,76,42861.39931,42861.51736,121,2,1351,1947,1341
1998,42862,Dome,43,52,76,42862.39931,42862.51736,125,2,1423,2463,1079
1999,42863,Dome,43,52,76,42863.39931,42863.51736,128,2,1398,1902,1224
2000,42860,Dome,44,52,36,42860.89931,42860.99306,121,2,1043,1179,1028
2001,42861,Dome,44,52,36,42861.89931,42861.99306,125,2,813,1104,580
2002,42862,Dome,44,52,36,42862.89931,42862.99306,128,2,1322,2262,1149
2003,42863,Dome,44,52,36,42863.89931,42863.99306,142,2,1222,1760,1194
2004,42860,Dome,40,77,27,42860.6875,42860.77431,131,2,1293,1758,969
2005,42861,Dome,40,77,27,42861.6875,42861.77431,123,2,953,1585,935
2006,42862,Dome,40,77,27,42862.6875,42862.77431,123,2,1162,1347,1095
2007,42863,Dome,40,77,27,42863.6875,42863.77431,123,2,930,1210,914
2008,42860,Dome,43,36,52,42860.27431,42860.35764,125,2,1134,1883,1126
2009,42861,Dome,43,36,52,42861.27431,42861.35764,121,2,770,1009,671
2010,42862,Dome,43,36,52,42862.27431,42862.35764,125,2,1055,1217,1006
2011,42863,Dome,43,36,52,42863.27431,42863.35764,128,2,484,780,424
2012,42862,Dome,58,59,78,42862.51736,42862.60764,79,2,484,663,449
2013,42863,Dome,58,59,78,42863.51736,42863.60764,113,2,1264,1960,1216
2014,42863,Dome,59,78,59,42863.64236,42863.72569,113,2,1220,1221,933
2015,42862,Dome,57,77,37,42862.60069,42862.73264,47,2,1617,2585,1483
2016,42863,Dome,57,77,37,42863.60069,42863.73264,5,2,1322,2485,1269
2017,42863,Dome,59,59,61,42863.77083,42863.84375,113,2,787,844,660
2018,42862,Dome,57,37,50,42862.77431,42862.85417,47,2,561,970,422
2019,42863,Dome,57,37,50,42863.77431,42863.85417,5,2,402,789,320
2020,42862,Dome,59,78,59,42862.64236,42862.72569,79,2,735,745,625
2021,42860,Dome,57,77,37,42860.60069,42860.73264,142,2,695,730,536
2022,42860,Dome,57,37,50,42860.77431,42860.85417,142,2,592,1119,438
2023,42861,Dome,57,77,37,42861.60069,42861.73264,136,2,1561,2780,1142
2024,42862,Dome,59,59,61,42862.77083,42862.84375,79,2,708,770,537
2025,42861,Dome,57,37,50,42861.77431,42861.85417,136,2,864,1394,663
2026,42860,Dome,56,50,37,42860.33333,42860.42014,142,2,644,896,570
2027,42861,Dome,56,50,37,42861.33333,42861.42014,136,2,574,616,466
2028,42862,Dome,56,50,37,42862.33333,42862.42014,47,2,1257,1393,1021
2029,42863,Dome,56,50,37,42863.33333,42863.42014,5,2,548,649,516
2030,42862,Dome,58,61,59,42862.40278,42862.47222,79,2,762,879,590
2031,42863,Dome,58,61,59,42863.40278,42863.47222,113,2,895,1447,731
2032,42860,Dome,56,37,77,42860.46181,42860.56944,142,2,1364,2006,1178
2033,42861,Dome,56,37,77,42861.46181,42861.56944,136,2,747,831,645
2034,42862,Dome,56,37,77,42862.46181,42862.56944,47,2,891,1177,881
2035,42863,Dome,56,37,77,42863.46181,42863.56944,5,2,1294,1501,979
2036,42860,Dome,66,77,65,42860.57639,42860.66319,140,2,1206,1362,906
2037,42862,Dome,66,77,65,42862.57639,42862.66319,120,2,499,720,397
2038,42863,Dome,66,77,65,42863.57639,42863.66319,82,2,1194,1729,961
2039,42860,Dome,66,65,49,42860.71528,42860.83333,140,2,1308,1846,927
2040,42862,Dome,66,65,49,42862.71528,42862.83333,120,2,665,1032,598
2041,42863,Dome,66,65,49,42863.69444,42863.80556,82,2,738,927,729
2042,42863,Dome,65,49,65,42863.29514,42863.40972,37,2,1638,2917,1403
2043,42863,Dome,65,65,77,42863.45139,42863.52778,37,2,936,956,847
2044,42860,Dome,65,49,65,42860.29514,42860.40972,82,2,814,1532,757
2045,42862,Dome,65,49,65,42862.29514,42862.40972,81,2,1584,1637,1142
2046,42860,Dome,65,65,77,42860.45139,42860.52778,82,2,1065,1335,760
2047,42862,Dome,65,65,77,42862.45139,42862.52778,81,2,415,694,368
2048,42860,Dome,75,76,54,42860.57292,42860.65625,125,2,604,974,538
2049,42861,Dome,75,76,54,42861.57292,42861.65625,128,2,580,955,544
2050,42862,Dome,75,76,54,42862.57292,42862.65625,142,2,1077,1809,758
2051,42863,Dome,75,76,54,42863.57292,42863.65625,128,2,970,1357,718
2052,42860,Dome,75,54,32,42860.69792,42860.79514,125,2,1338,1635,1203
2053,42861,Dome,75,54,32,42861.69792,42861.79514,128,2,770,885,658
2054,42862,Dome,75,54,32,42862.69792,42862.79514,142,2,1441,1944,1077
2055,42863,Dome,75,54,32,42863.69792,42863.79514,128,2,990,1532,971
2056,42860,Dome,74,32,54,42860.50347,42860.58333,121,2,1069,1617,1067
2057,42861,Dome,74,32,54,42861.50347,42861.58333,125,2,619,619,538
2058,42862,Dome,74,32,54,42862.50347,42862.58333,128,2,606,955,434
2059,42863,Dome,74,32,54,42863.50347,42863.58333,142,2,510,830,500
2060,42860,Dome,74,54,76,42860.61458,42860.69444,121,2,819,1380,656
2061,42861,Dome,74,54,76,42861.61458,42861.69444,125,2,648,1231,566
2062,42862,Dome,74,54,76,42862.61458,42862.69444,128,2,890,1067,639
2063,42863,Dome,74,54,76,42863.61458,42863.69444,142,2,1084,1183,1025
2064,42860,Dome,86,52,78,42860.72222,42860.80903,75,2,906,1764,783
2065,42860,Dome,87,78,52,42860.85069,42860.94444,75,2,543,943,400
2066,42861,Dome,119,38,61,42861.44097,42861.50694,63,2,731,1122,646
2067,42862,Dome,119,38,61,42862.44097,42862.50694,112,2,912,1125,842
2068,42863,Dome,119,38,61,42863.44097,42863.50694,89,2,708,1301,702
2069,42862,Dome,117,25,61,42862.26736,42862.38889,91,2,1610,2325,1524
2070,42860,Dome,117,25,61,42860.26736,42860.38889,100,2,1522,2315,1298
2071,42861,Dome,118,61,38,42861.80556,42861.87847,82,2,679,1271,530
2072,42862,Dome,118,61,38,42862.80556,42862.87847,52,2,1093,2071,794
2073,42861,Dome,118,38,27,42861.92014,42862.00347,82,2,893,1723,642
2074,42862,Dome,118,38,27,42862.92014,42863.00347,52,2,1010,1615,843
2075,42860,Dome,118,61,38,42860.80556,42860.87847,111,2,878,1615,637
2076,42860,Dome,118,38,27,42860.92014,42861.00347,111,2,924,1724,755
2077,42862,Dome,116,61,25,42862.89583,42863.01042,86,2,1128,1819,885
2078,42861,Dome,119,27,38,42861.31597,42861.39931,63,2,695,1189,535
2079,42862,Dome,119,27,38,42862.31597,42862.39931,112,2,1153,1817,816
2080,42863,Dome,119,27,38,42863.31597,42863.39931,89,2,465,525,434
2081,42861,Dome,116,61,25,42861.92361,42862.04514,63,2,1443,2311,1252
2082,42863,Dome,117,25,61,42863.26736,42863.38889,106,2,1342,1741,1034
2083,42860,Dome,135,61,38,42860.29861,42860.36458,113,2,381,669,302
2084,42861,Dome,135,61,38,42861.29861,42861.36458,100,2,839,1000,778
2085,42862,Dome,135,61,38,42862.29861,42862.36458,116,2,918,1005,807
2086,42863,Dome,135,61,38,42863.29861,42863.36458,81,2,332,437,260
2087,42860,Dome,135,38,30,42860.40625,42860.47222,113,2,639,821,566
2088,42861,Dome,135,38,30,42861.40625,42861.47222,100,2,688,816,590
2089,42862,Dome,135,38,30,42862.40625,42862.47222,116,2,815,1275,629
2090,42863,Dome,135,38,30,42863.40625,42863.47222,81,2,731,1394,673
2091,42860,Dome,136,30,38,42860.51042,42860.57292,113,2,547,749,470
2092,42861,Dome,136,30,38,42861.51042,42861.57292,100,2,348,416,327
2093,42862,Dome,136,30,38,42862.51042,42862.57292,116,2,903,1295,897
2094,42863,Dome,136,30,38,42863.51042,42863.57292,81,2,343,654,259
2095,42860,Dome,136,38,61,42860.61458,42860.67708,113,2,388,464,289
2096,42861,Dome,136,38,61,42861.61458,42861.67708,100,2,318,393,273
2097,42862,Dome,136,38,61,42862.61458,42862.67708,116,2,708,902,496
2098,42863,Dome,136,38,61,42863.61458,42863.67708,81,2,849,1462,784
2099,42860,Dome,155,60,26,42860.44792,42860.52778,136,2,543,1026,471
2100,42861,Dome,155,60,26,42861.44792,42861.52778,47,2,764,893,604
2101,42862,Dome,155,60,26,42862.44792,42862.52778,5,2,781,1543,635
2102,42863,Dome,155,60,26,42863.44792,42863.52778,124,2,912,1237,875
2103,42861,Dome,153,49,57,42861.53472,42861.60764,131,2,449,739,322
2104,42860,Dome,156,26,60,42860.55903,42860.63542,141,2,671,1251,653
2105,42861,Dome,156,26,60,42861.55903,42861.63542,142,2,801,1151,771
2106,42862,Dome,156,26,60,42862.55903,42862.63542,134,2,888,1391,727
2107,42863,Dome,156,26,60,42863.55903,42863.63542,136,2,440,674,421
2108,42861,Dome,153,57,28,42861.64931,42861.72917,131,2,423,832,390
2109,42860,Dome,156,60,49,42860.67014,42860.77431,141,2,1418,2046,1088
2110,42861,Dome,156,60,49,42861.67014,42861.77431,142,2,918,1524,742
2111,42862,Dome,156,60,49,42862.67014,42862.77431,134,2,900,1748,822
2112,42863,Dome,156,60,49,42863.67014,42863.77431,136,2,994,1978,941
2113,42861,Dome,154,28,57,42861.76042,42861.84028,131,2,1062,2002,792
2114,42861,Dome,154,57,49,42861.88194,42861.95486,131,2,695,1078,669
2115,42860,Dome,155,49,60,42860.3125,42860.41667,136,2,903,947,893
2116,42861,Dome,155,49,60,42861.3125,42861.41667,47,2,726,1120,684
2117,42862,Dome,155,49,60,42862.3125,42862.41667,5,2,1251,1659,894
2118,42863,Dome,155,49,60,42863.3125,42863.41667,124,2,734,778,578
2119,42860,Dome,166,25,32,42860.28125,42860.39236,121,2,664,1019,553
2120,42861,Dome,166,25,32,42861.28125,42861.39236,125,2,1475,2361,1432
2121,42862,Dome,166,25,32,42862.28125,42862.39236,128,2,766,891,614
2122,42863,Dome,166,25,32,42863.28125,42863.39236,142,2,1304,2384,1196
2123,42860,Dome,171,38,43,42860.40972,42860.49653,11,2,495,547,383
2124,42861,Dome,171,38,43,42861.40972,42861.49653,119,2,708,813,608
2125,42862,Dome,171,38,43,42862.40972,42862.49653,61,2,1182,2015,885
2126,42863,Dome,171,38,43,42863.40972,42863.49653,88,2,1182,2079,1110
2127,42862,Dome,168,30,52,42862.88194,42862.96875,140,2,992,1272,760
2128,42860,Dome,167,52,30,42860.74653,42860.84375,120,2,1209,1876,1084
2129,42862,Dome,167,52,30,42862.74653,42862.84375,140,2,552,642,508
2130,42860,Dome,168,30,52,42860.88194,42860.96875,120,2,972,1897,721
2131,42861,Dome,168,30,52,42861.88194,42861.96875,75,2,709,1186,619
2132,42863,Dome,168,30,52,42863.88194,42863.96875,88,2,1097,1866,789
2133,42860,Dome,172,43,38,42860.52778,42860.61458,11,2,712,1172,679
2134,42861,Dome,172,43,38,42861.52778,42861.61458,119,2,815,1626,604
2135,42862,Dome,172,43,38,42862.52778,42862.61458,61,2,721,980,620
2136,42863,Dome,172,43,38,42863.52778,42863.61458,88,2,1041,1994,905
2137,42861,Dome,167,52,30,42861.75694,42861.84722,75,2,1259,1399,1197
2138,42863,Dome,167,52,30,42863.75694,42863.84722,88,2,676,968,609
2139,42860,Dome,165,32,25,42860.91667,42861.01736,125,2,1074,1944,799
2140,42861,Dome,165,32,25,42861.91667,42862.01736,128,2,1293,1295,1241
2141,42862,Dome,165,32,25,42862.91667,42863.01736,142,2,1319,2459,1195
2142,42863,Dome,165,32,25,42863.91667,42864.01736,128,2,1293,1783,1263
